"filename", "language", "JavaScript", "JSON", "Ignore", "YAML", "Markdown", "JSON with Comments", "TypeScript JSX", "TypeScript", "Less", "HTML", "CSV", "XML", "Shell Script", "CSS", "Docker", "comment", "blank", "total"
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphinsight\dataset.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 26, 13, 158
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphinsight\project.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 19, 13, 87
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphinsight\template.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 13, 11, 118
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphinsight\typing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 13, 5, 65
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphinsight\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\graphscope.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 100, 51, 579
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\gremlin.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 2, 8, 125
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\hugegraph.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 0, 0, 31, 26, 495
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\neo4j.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 36, 44, 331
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\serviceInterface.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\service\tugraph.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 34, 47, 415
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\tugraph.utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 28, 11, 254
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\util.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 18, 15, 186
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\view\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 4, 125
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\app\view\tugraph.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 1, 6, 73
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\config\config.default.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 11, 11, 60
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\config\config.local.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\config\config.prod.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\config\plugin.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\package.json", "JSON", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-httpservice\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\assets.json", "JSON", 0, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 628
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\bank.json", "JSON", 0, 769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 770
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\donut.json", "JSON", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\enterprise.json", "JSON", 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 299
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\fund-force.json", "JSON", 0, 1663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1664
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\security-network.json", "JSON", 0, 6869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6870
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\cdn\socal-network.json", "JSON", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-mock-data\package.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\.must.config.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 2, 3, 45
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\README.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\package.json", "JSON", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\scripts\copy.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Banner\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 6, 81
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Banner\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 62
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Feature\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 2, 50
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Feature\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Footer\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Footer\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\LanguageSwitch\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 7, 52
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\LanguageSwitch\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 75
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Navbar\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 16, 120
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Navbar\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 74
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\Pricing\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\RoleSwitch\SwitchContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\RoleSwitch\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\components\RoleSwitch\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\i18n\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 36, 6, 82
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\i18n\strings\en-US.json", "JSON", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\i18n\strings\index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\i18n\strings\index.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\i18n\strings\zh-CN.json", "JSON", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\layouts\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\layouts\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\Case\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\Case\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\Video\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 81
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\const.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 122
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\document.ejs", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 2, 4, 67
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-portal\src\pages\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\README.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\package.json", "JSON", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\GISDK.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 427
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\Initializer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 80
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\SetupUseGraphinHook.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 48
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\SizeSensor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\CollapseCard\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 1, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\CollapseCard\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineBanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineServer\Connect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 111
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineServer\LoadGraph.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 242
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineServer\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineServer\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 89
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\EngineServer\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 8, 4, 63
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\FitCenterAfterMount.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\GIAC.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 69
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\components\const.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 536, 0, 0, 0, 0, 0, 0, 0, 0, 8, 544
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\constants\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 66, 4, 98
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\constants\template.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 5, 457
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 40
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\hooks\useComponents.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 107
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 65
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\aggregateEdges.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 8, 63
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\common.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 49, 18, 267
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\filterByRules.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 5, 17, 106
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\findAllPath.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 4, 10, 91
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getDefSideCoeFunction.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 2, 52
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getDefSpringLenFunction.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 2, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getElementsByAssets.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 9, 9, 69
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getMetaDefaultValues.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 1, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getMockServiceConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 7, 3, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getSchemaGraph.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 3, 5, 86
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getSearchParams.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 2, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getServicesByConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 6, 3, 26
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\getWeightedStrength.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 5, 102
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\highlight.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 11, 10, 147
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\loaderAssets.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 168
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\processEdges.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 12, 12, 128
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\propertyGraph.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 31, 27, 296
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\schema.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 26, 26, 326
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\serverEngineContext.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 8, 1, 26
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\services.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 9, 7, 98
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\process\transDataByConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 13, 12, 75
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\register.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 3, 38
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\src\typing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 87, 32, 438
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-sdk\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 11, 6, 211
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\README.md", "Markdown", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\docker\docker-entrypoint.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 3, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\docker\readme.md", "Markdown", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\package.json", "JSON", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\css\gi-theme-antd.ali.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26481, 0, 38, 2, 26521
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\css\gi-theme-antd.dark.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26765, 0, 38, 2, 26805
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\css\gi-theme-antd.green.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26512, 0, 38, 2, 26552
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\css\gi-theme-antd.light.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26481, 0, 38, 2, 26521
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\empty.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\g6vp.dark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 60
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\g6vp.light.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 60
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\graphinsight.dark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\graphinsight.light.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 54
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\public\image\logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-site\scripts\copy-assets.mjs", "JavaScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 130
